solar_curr_mA,load_power_mW 
1916.8999278917909,2673.6022386523427
1890.6498735304924,5277.720968928602
1819.4998847320676,2673.577778549856
1719.5499094668778,2673.5720243143237
1571.9499788247049,2673.5644982370986
1398.9000581204891,2673.554894799815
1498.2500579208136,2673.5464838619605
1654.450024943799,4409.587029584418
1778.149890014902,2673.524092637865
1867.5999308470637,3541.5389705273806
1919.850037666038,2673.5113625833783
1936.6500782780352,2673.5082137556506
1912.500010803342,4409.529016949326
1853.4998525865376,2673.489823774173
1758.6001195013523,2673.484537427732
1629.049947950989,2673.47769591295
1466.7499635834247,2673.468906086758
1466.149842599407,5277.447703772518
1630.9499915223569,2673.4370834610386
1764.4499894231558,2673.4318668155106
1862.7499230206015,2673.4278301077557
1926.9499171059579,2673.4245640148342
1952.5998504832387,4409.391841201984
1937.0499649085107,2673.4076563382732
1889.5999528467657,2673.4039416983705
1803.3500236924738,3541.3787859885406
1681.7499999888241,2673.3875796216594
1527.6500198524445,2673.3795199480114
1430.0001203082502,4409.307199884387
1603.9000183809549,2673.352338745953
1747.249916661531,2673.3469147945134
1854.7498621046543,2673.3427812154478
1928.8998737465593,2673.3395376899507
1964.5498832687738,5277.204133286897
1963.099930435419,2673.3176816797827
1922.5999130867424,2673.314362281909
1844.649959821254,6145.091740748495
1731.4999422524124,8655.02532552191
1583.9000116102397,10390.62562670904
1405.849907314405,6918.857066434582
1570.0499352533373,6918.7359792021925
1723.299938021228,7786.4688953201
1842.1999993734062,6918.493028093277
1925.9499094914647,6918.382989738829
1972.350000869483,6918.2743903337705
1979.8998255282643,6918.166022835124
1950.049918377772,6918.056725238409
1882.45001481846,6917.945324627885
1775.799901224673,6917.830607661352
1637.0498633477837,7785.446911823234
1464.8499200120568,6917.573206128306
1533.5000352934005,6917.450951763085
1695.399987511337,6917.333724628475
1824.8999549541625,6917.220518179955
1919.6499488316479,6917.110252834119
1976.2998272199186,6917.001744892103
1994.1499340347948,4407.701238641292
1971.9000556506217,3540.032730156114
1915.8498616889121,2672.3742395243817
1819.9501209892333,2672.3696786021287
1688.6999947018921,2672.3635421124563
1523.449900560081,2672.355421905261
1495.8999236114325,2672.3469709087744
1667.0499462634327,2672.340574308215
1807.3499086312952,2672.3358618007387
1910.1999350823464,3539.965609126022
1978.8499048445376,2672.3243254769604
2008.2498667761686,2672.322024405633
1998.349907808006,2672.3196044727724
1949.2499995976689,2672.3165951222586
1862.499921116978,2672.312544396818
1739.6999464835972,2672.30701954435
1581.149990670383,2672.2995914086487
1456.2498836312443,3539.910343637195
1637.2499521821737,2672.278504483808
1787.799847079441,2672.2735566846272
1900.7499213330448,2672.2699646856563
1977.599895326421,2672.2672951558357
2017.0499919913711,2672.265099157341
2017.4999372102322,2672.2629085382728
1979.9001165665688,2672.2602665505024
1899.8999439645559,3539.8653049873697
1786.2999811768534,2672.246293574557
1637.4498954974115,2672.2395406610053
1453.949953429401,2672.2305849532377
1602.1999181248248,2672.223408744833
1759.649894665927,2672.2181224900273
1884.1499695554378,2672.214330677925
1971.4998779818418,2672.2115873738753
2021.2499657645824,3539.802749746014
2031.149924732745,2672.202009204454
2002.399996854365,2672.1996367026786
1933.2999363541605,2672.196434702523
1828.1000666320324,2672.1919698548263
1686.5998622961345,2672.185806399042
1511.049922555685,2672.17753558644
1561.6498421877623,6142.470659823506
1728.3999477513134,7009.9655134214445
1865.6501197256148,6142.336598429799
1960.800000233576,2672.0870596757395
2021.2499657645824,2672.0849123122994
2042.0498913154008,2672.083014609281
2023.149863816798,2672.080890012176
1964.7499721031638,2672.078064363625
1868.6498515307903,2672.0740851043493
1735.699916025624,3539.616061079542
1568.1498916819692,2672.0555183334827
1522.349921287969,2672.0473818779938
1698.099949862808,2672.0413550398466
1842.1499407850206,2672.037057313647
1950.5000091157854,2672.034060175749
2020.6498447805645,2672.031905084627
2053.150092251599,2672.030140104142
2043.7000785022976,2672.0282616685463
1996.0498320870104,3539.5594990999607
1906.5999367740008,2672.0168819057462
1783.3498714026064,2672.011878103482
1623.4000213444233,2672.004954218836
1479.7999756410718,2671.9963064953613
1665.3498460073024,2671.9898860211615
1819.2999414168298,2671.9853134955565
1935.799955390394,2671.982139387224
2017.0499919913711,3539.498735255585
2056.9500338751827,2671.9728155048656
2057.8000112436716,2671.9711057577924
2020.5999317113312,2671.9689494452446
1943.3499255683275,2671.965865804761
1826.6000552102923,2671.961380672059
1675.0500071793795,2671.9550762930576
1491.5499195922166,2671.946569122512
1626.9499610643836,3539.4454125213097
1789.4999473355713,2671.9293512079607
1916.44998267293,2671.9259442699936
2008.0499234609308,2671.92363686113
2059.050020761788,2671.921941633007
2070.3999325633054,2671.9203826321072
2040.9999706316742,4406.9126343311855
1973.3999215532097,2671.9049366579234
1866.3000082597139,3539.3940683574374
1721.8499851878732,2671.8897789468356
1544.2000585608187,2671.8819031414196
1584.7499889787287,4406.840134093448
1754.4000002089888,2671.858350518239
1893.7999266199768,2671.8546709878574
1994.1999926231804,2671.852196620307
2056.5500017255545,2671.8504706758254
2078.1999046448623,5274.267322518416
2059.4999659806494,2671.831097655973
2000.699896598235,2671.828701080026
1903.649972518906,2671.8251394961785
1768.0499877315015,2671.81995013921
1599.649986019358,4406.738245446797
1542.9999621119352,2671.794037261965
1723.0999947059902,2671.788308019234
1870.499982032925,3539.2396382230695
1980.949891731143,2671.7763084101803
2052.749914582819,7876.434510614213
2085.0499277003114,6141.48415419293
2076.700038742274,6141.431035716061
2027.949958574027,2671.6939164861074
1942.0999160502108,2671.690815121648
1813.5999562218785,4406.529489496765
1652.549981372431,2671.6687824774795
1498.8999464549127,3539.0753948553843
1687.5998699106276,2671.6487981797072
1843.5998936183753,2671.644513978025
1964.349939953536,4406.456106273055
2046.2500106077644,2671.6290158094826
2088.8999279122804,2671.6276759860334
2089.500048896298,2671.626343353171
2051.8997916951776,2671.624559354838
1971.9498232007027,5273.818842869798
1854.7498621046543,2671.601447247782
1701.0500596370548,2671.5954514142477
1513.9998868107798,2671.587210177093
1647.5500888191164,2671.580571990838
1811.9500600732863,4406.3476247178605
1942.3000048846009,2671.561995065098
2034.250064752996,2671.5599985637605
2085.0999862886965,3538.9406111509543
2098.300028592348,2671.5519787225885
2073.100040433929,4406.30563417905
1999.399974010885,2671.5372214089653
1891.04990568012,2671.5335056925073
1744.3500109948218,2671.5280289584302
1566.2499936297536,2671.520414263244
1604.0999616961926,4406.244286975421
1777.449797373265,3538.859474041596
1916.44998267293,2671.4885446318176
2018.1000581942499,2671.486353540037
2080.450067296624,2671.48491087412
2103.799779433757,4406.19562205467
2084.700099658221,2671.4715444250364
2024.5999621693045,2671.4694311897933
1925.5001097917557,2671.4661283421715
1788.8499132823201,2671.461185117269
1617.5498603843153,5273.487934821645
1561.2499555572867,2671.430291375973
1743.2498862035573,2671.4248004154165
1890.4499302152547,2671.4210763852175
2003.6498608533295,2671.4187111665656
2074.599906336516,4406.085855881334
2105.0499344710265,2671.4052369012443
2098.499971907586,2671.404010103681
2048.150054179132,3538.733387071334
1958.450011443347,2671.3938645565204
1831.0498853679746,4406.040052551127
1667.4499784130603,2671.3722131676027
1515.0498074945065,2671.3639823262156
1705.049944575876,2671.358032159046
1862.1498020365834,2671.3539677547365
1984.9499221891167,4405.977294846891
2065.3499814216048,3538.649614868848
2107.5499535072595,2671.3324139221854
2107.799809891731,2671.331298039424
2067.4499683082104,2671.32969778741
1987.4499412253501,7875.11553943668
1868.8500858843327,6140.449721088603
1713.0500054918232,6140.386549618818
1524.2499648593366,2671.23348463671
1664.3499839119613,3538.501390558573
1828.3000099472702,4405.755932116725
1959.4999321270736,2671.2034552266923
2050.2498955465853,2671.201647241198
2103.149890899658,2671.200474247687
2113.6499708518386,2671.199427285201
2082.7999105677013,4405.7243371782115
2012.449986068532,2671.184934661655
1901.399955386296,2671.1813397030282
1754.199911374599,3538.4337433647174
1571.9499788247049,2671.163021163652
1618.7499568331987,4405.65510227068
1793.0498870555311,2671.1403235047305
1930.3000590298325,2671.1370750207957
2033.2500571385028,2671.135062313239
2095.200034091249,2671.1337932313318
2115.549868904054,4405.616730508229
2095.350064337254,3538.360501354131
2034.4500080682337,2671.113281915048
1934.1499137226494,2671.1100793771793
1794.700074242428,2671.1052028561885
1622.7499872911721,4405.559817474044
1574.0499657113105,2671.0799229680388
1756.3000437803566,2671.0745851960187
1903.6998855881395,2671.0710167542225
2016.6499598417433,3538.291772848226
2086.999884340912,4405.500055813393
2118.2501222938304,2671.050221723248
2107.7498968224972,2671.04910245032
2055.0499903038144,2671.047350558315
1967.3000497277826,2671.044545301481
1835.8998931944373,4405.463990604472
1662.4499403405937,2671.02288378827
1525.9499195963144,2671.0147803364694
1719.5499094668778,3538.2125526705845
1875.9998783934864,2670.999692028674
1993.749901885167,4405.39313603185
2076.049859169871,2670.984889132032
2116.5999351069336,2670.983875448429
2116.5999351069336,2670.982861754798
2074.3499044328933,2670.9813408831124
1991.6499149985611,4405.362826558927
1871.5499027166516,3538.153017340226
1712.8500621765854,2670.952789801255
1522.1998910419643,2670.944640640863
1675.2498049754652,2670.9383286061643
1840.4498405288905,4405.288889670092
1967.749994946644,2670.9203839916177
2057.9999545589094,2670.918666237608
2109.0499649289995,2670.917561269309
2118.0498879402876,5272.426650016726
2086.149906972423,2670.898962401547
2012.6499293837699,2670.8967000553603
1900.0998872797936,2670.893086639661
1751.2499471195042,2670.887686398259
1568.3998935855925,4405.199975497442
1628.8500046357512,6139.465163134131
1802.0499555859715,6139.404429776759
1939.149951795116,6139.347478400552
2040.1499932631853,3537.919331087691
2100.1999266445637,4405.036584186948
2119.2998974584043,2670.7692290627106
2096.19989618659,2670.767968364207
2033.8500326033684,2670.7659592074474
1930.349972099066,2670.762707619369
1789.4500342663378,4404.998215310393
1614.1499509103596,2670.739902008989
1582.850090926513,3537.8462500803653
1763.4499818086624,2670.721815704087
1912.2999219689518,2670.7183470070336
2019.8000129312277,4404.929608727737
2088.6499260086566,2670.704001363035
2118.2501222938304,2670.703004709393
2105.8999118395154,2670.701859794356
2052.10002604872,2670.7000690558702
1958.2998356781902,5271.9935224224355
1826.8497660756111,2670.6764342793444
1659.0999439358711,2670.669925728784
1534.5499559771272,2670.6619220197254
1725.650072330609,2670.6562121912048
1878.6999862641098,4404.82433159534
1996.8999549746513,2670.63906992527
2075.5999139510095,2670.6375606574293
2114.3000049050897,2670.636515929318
2111.0998932272196,3537.71769534992
2066.649904008955,4404.7848601759315
1982.8000222332776,2670.6149689428244
1859.7999587655067,2670.6108689807015
1699.599961284548,2670.604845942327
1507.4499242473394,2670.596516281411
1681.549911154434,4404.721967409169
1842.7998293191195,2670.575156172678
1968.1500270962715,3537.6341395281456
2058.450045296923,2670.5652326193767
2104.800078086555,2670.5640731387716
2111.700014211238,4404.676972980158
2077.4999575223774,2670.5506931487466
2001.0999287478628,2670.54828871097
1887.099933810532,2670.5445157970817
1735.8998593408617,2670.538927844965
1550.7500211242586,4404.624392884862
1634.5499898307028,3537.55616893597
1803.7500558421018,2670.503314473433
1938.5499763302507,2670.5001587191837
2036.5999080240729,2670.4981799219736
2093.899820465595,4404.567938022984
2109.8498837091033,2670.4849730133865
2084.8499843850736,2670.483573258289
2019.1498333588245,2670.4813848268127
1913.9499636366966,5271.560776259072
1771.5999274514616,2670.4565487969257
1594.8498912621292,2670.449266814985
1588.1498984526843,2670.4419043344815
1765.5000556260347,2670.436670686776
1909.3498121947052,4404.462832451115
2015.9999257884922,2670.420120385385
2081.0999558307235,6138.445148027131
2106.0499420855194,6138.392784749894
2089.2999600619078,7005.322939245129
2036.9999401737005,4404.315600255143
1940.4500199016184,2670.3299458387983
1806.2499293591827,2670.3252002432932
1636.3999748136848,2670.3184157273595
1540.849916636944,2670.3104841644154
1726.5000496990979,4404.251083528481
1877.2500334307551,2670.2900703604582
1991.2500283680856,3537.256856206673
2066.849847324193,2670.2805187126423
2100.849960697815,2670.2793089973793
2095.3499188181013,4404.206966796684
2048.9499729592353,2670.2653832366013
1961.8499209173026,2670.2625048194736
1836.5000141784549,2670.2581216775566
1675.2500960137695,2670.2518028533586
1490.8998855389655,5271.097543585401
1681.9998563732954,2670.2208069978933
1840.8999312669039,2670.2164762597367
1962.0498642325404,2670.213599758665
2046.8997536227107,2670.2117417645013
2090.2999676764016,4404.095423200067
2093.899965984747,2670.19829335073
2053.7999807856977,2670.196518035175
1977.9999274760487,2670.1938328006145
1861.500059021637,3537.127307964803
1708.1999976653606,4404.042662887006
1522.3999798763543,2670.159444230154
1635.549997445196,2670.152647870549
1801.6499234363437,2670.1478453019117
1930.9500930830836,2670.144594800869
2021.6501434333622,4403.983313586225
2078.399993479252,2670.1301346461646
2090.3500262647867,3537.046566611094
2060.550032183528,2670.1216934905715
1993.5498130507767,2670.119194175722
1885.3999790735543,4403.938720880898
1741.3499881513417,2670.099051918854
1562.8999972250315,2670.091382873169
1588.74987391755,2670.0840240526713
1762.5498003326356,2670.07875144813
1901.6000442206862,4403.872336452435
2003.2000611536207,3536.9580099446234
2063.050051219762,2670.054871237822
2085.2999296039343,2670.0534726270093
2067.4499683082104,2670.0518597319833
2007.199946092442,4403.830072710545
1908.6999236606064,2670.0351868299676
1773.0999388732016,2670.030040385522
1601.9499162212014,2670.0228394106935
1541.700039524585,3536.8957092841065
1721.6498963534832,4403.754562092296
1867.3499289434405,2669.988907984352
1977.1499501075598,2669.98621049164
2047.0999879762533,2669.9843526502586
2078.5999367944896,2669.9828729148708
2068.6999778263275,4403.71750529548
2018.1000581942499,2669.9682498549714
1928.6498718429357,6137.402207317609
1801.449980121106,7004.18336244274
1639.3499390687796,6137.2637246295735
1491.7500084266069,4403.541501849812
1676.7000488471242,2669.8574398931473
1833.349815569818,2669.8530149266694
1952.1499052643778,2669.8500159888877
2024.600107688457,4403.497501458632
2063.049905700609,2669.835399957921
2065.7500135712326,3536.6557430125786
2024.4499319233003,2669.8262237245976
1941.7000294197353,2669.8230990815928
1823.4498566016555,4403.449122896558
1668.9498443156483,2669.801337018799
1481.649960624054,2669.7926897029774
1630.100014153868,2669.7858242912703
1790.7000437844547,2669.7808866492464
1915.0000298395753,4403.381311401642
2004.2499818373474,3536.5636553603536
2052.3500279523437,2669.7570407989588
2059.650141745806,2669.755331340388
2027.7500152587893,2669.7532389367866
1955.7500490918756,4403.336516792407
1845.5498502589762,2669.7351832514146
1698.7998969852927,2669.729141941546
1520.4999363049865,2669.7209602647927
1584.999990882352,3536.4965011873755
1751.6498337499797,4403.258095899956
1884.4001169782134,2669.688102612661
1980.1000598818066,2669.6854375548523
2037.2497965581717,2669.6834584942794
2054.449869319797,2669.6816858832385
2030.6999795138836,4403.219982985412
1968.7498570419848,2669.6660070853795
1866.2998627405614,2669.6619757548333
1728.14994584769,3536.4206412095427
1556.7999798804524,2669.643129500066
1540.6499733217063,4403.146686723419
1711.1501074396076,2669.6184749601953
1850.5498883314433,2669.614254096796
1954.1000074241313,2669.611276203943
2019.60006961599,2669.60908454227
2044.3499670363965,4403.100506498243
2029.449969995767,2669.5942965102263
1976.1000294238331,3536.3349298584644
1884.3499128706756,2669.5823570913694
1753.5999359097332,2669.5769720861704
1588.94996275194,4403.038524706652
1488.3499534334987,2669.5502212792403
1667.0500917825848,2669.543797014235
1813.7998995371163,2669.5391342656458
1924.0498659200966,2669.5357949079794
1996.8999549746513,5269.696092970526
2030.4998906794938,2669.515037975338
2024.7999054845423,2669.512907779327
1979.8998255282643,2669.5102385830874
1896.350004244596,2669.5065664310123
1773.0999388732016,4402.926045412844
1617.9500380530953,2669.4835802119387
1433.1500278785827,2669.474347558053
1620.6498548854142,6136.2583542125285
1773.9499162416905,7002.877056009882
1891.0999642685058,7869.463046729865
1972.7500330191106,2669.3745766669417
2016.19986910373,2669.372341845321
2018.749946728349,2669.3701376126173
1978.6499615292998,2669.367451999134
1905.3500727750363,4402.699212119582
1793.649862520397,2669.3481590979295
1646.049931878224,3536.0036255665286
1466.550020268187,2669.3272370982877
1575.9500092826786,2669.3197170624694
1734.4500520266595,4402.617095764588
1860.1999909151348,2669.2991703890784
1948.9999976940453,2669.296128155495
2000.250096898526,2669.2937010963433
2012.249897234142,2669.291418058375
1984.4999769702554,4402.57537080896
1915.8498616889121,3535.9149510866005
1812.5500355381519,2669.2644492697073
1672.299986239523,2669.258085194071
1499.5499805081638,2669.2496473698147
1529.3499745894223,4402.497463932575
1695.399987511337,2669.2246587311015
1826.3999663759025,2669.2201440726126
1923.4498904552313,2669.216794353614
1980.2998576778919,2669.2141270266384
2000.4999532829972,5269.06118737391
1981.8000146187844,2669.1928203893162
1921.9500245526433,2669.1894523953288
1827.2499437443914,2669.1849475912168
1694.7499534580859,2669.1788522168063
1530.4000407923015,4402.380717061009
1478.0998753849417,2669.1512660300205
1647.3499999847263,2669.144601334442
1794.3000420928001,3535.7363317811137
1894.4498151540756,2669.130590992496
1958.4498659241947,4402.309591120831
1986.399875022471,2669.1142436183854
1974.1999858524653,2669.111502052927
1921.7497901991012,2669.1081308498274
1836.8999008089304,2669.1037410779545
1713.249948807061,4402.260450926057
1556.45000631921,2669.079288557278
1429.3999993242326,3535.6440101172393
1604.9000259954482,2669.0574207505524
1749.3999621365222,2669.051980129854
1859.7999587655067,4402.17797928826
1933.699968503788,2669.033814069452
1968.7999156303706,2669.031006884974
1966.0498946905138,2669.0281666615224
1923.5999207012358,4402.13996514013
1846.5999164618554,3535.56414985388
1730.250078253448,2668.998638181974
1581.1999037396163,2668.9911779107847
1402.099878760055,2668.9815676546737
1560.8500689268112,4402.05592397021
1711.3500507548454,2668.9571422117538
1828.0999211128803,2668.9526453094395
1908.8998669758441,2668.9491182825586
1951.549929799512,6135.060117949705
1958.0499792937192,8734.528280793025
1924.0500114392491,6134.9088445157695
1853.7000869400802,2668.854459299552
1746.4498523622751,2668.8489812550824
1607.0000128820539,2668.8418292048914
1432.7499957289547,4401.822906827579
1514.249888714403,2668.8134967178516
1671.450008871034,2668.8071179717867
1794.0999532584103,2668.8022114485593
1882.0998957380655,3535.2841670720804
1932.6499023009094,4401.752183574982
1946.3000353425743,2668.775803156877
1920.8999583497646,2668.7724184266094
1857.9000607132912,2668.7682774140335
1758.3499720785767,2668.762941364323
1625.4998627118766,4401.696607506618
1460.4500029236078,2668.7362749681497
1466.7499635834247,3535.190216971899
1627.400051802397,2668.7151181109325
1759.0499192010611,2668.7097899366295
1850.9499204810709,4401.613404570615
1907.249970827252,2668.691191966338
1930.1500287838282,2668.6879174352366
1912.6999541185799,2668.684433401545
1856.8499945104122,2668.680278912188
1767.0000670477748,4401.563067761167
1640.9999807365239,3535.097540102202
1482.9500287305564,2668.643421493531
1417.8499986883255,2668.6339968557654
1582.0498811081052,2668.626543174783
1717.8499547299,4401.473464339133
1818.4000509791078,2668.605278921801
1883.9498807210475,2668.6014489542486
1912.2999219689518,2668.5979592617373
0.0,2668.571514347089
0.0,5267.745228831672
0.0,2668.5023874268836
0.0,2668.4759415651138
0.0,2668.449495441251
0.0,2668.423049055289
0.0,4401.103815206693
0.0,2668.3593307062724
0.0,2668.3328834266754
0.0,3534.632524451325
0.0,2668.2745755027927
0.0,4400.858926835812
0.0,2668.210853608168
0.0,2668.1844048568623
0.0,2668.1579558433787
0.0,2668.13150656771
0.0,4400.622952698326
0.0,2668.067781256167
0.0,3534.281345954049
0.0,2668.009467538654
0.0,2667.9830167909436
0.0,4400.378037566811
0.0,2667.9192879326297
0.0,2667.892836290842
0.0,2667.8663843867907
0.0,6132.5173411104115
0.0,7864.693131581429
0.0,6998.397092739096
0.0,2667.6793687213426
0.0,2667.6529147006045
0.0,2667.6264604175312
0.0,4399.7899428627925
0.0,2667.5627230410337
0.0,2667.536267863525
0.0,2667.509812423647
0.0,2667.4833567213927
0.0,5265.597143044248
0.0,2667.414201601389
0.0,2667.387744950853
0.0,2667.361288037904
0.0,2667.3348308625345
0.0,4399.308936743703
0.0,2667.271086517271
0.0,2667.2446284471725
0.0,2667.2181701146187
0.0,3533.155873594185
0.0,4399.063948455632
0.0,2667.1225488376513
0.0,2667.096089294042
0.0,2667.069629487934
0.0,2667.043169419319
0.0,4398.827878027554
0.0,2666.9794181030034
0.0,3532.8396009158914
0.0,2666.92108058797
0.0,2666.894619045511
0.0,4398.582862946079
0.0,2666.8308641780804
0.0,2666.8044017404486
0.0,2666.777939040232
0.0,2666.7514760774225
0.0,4398.346766697087
0.0,3532.488244178194
0.0,2666.6558380657834
0.0,2666.6293738912823
0.0,2666.6029094541445
0.0,4398.101724813415
0.0,2666.5391476122086
0.0,2666.5126822796046
0.0,2666.48621668433
0.0,2666.4597508263755
0.0,5263.5764860631725
0.0,2666.390569158433
0.0,2666.364102351105
0.0,2666.337635281061
0.0,2666.3111679482945
0.0,4397.6205340403685
0.0,2666.2473991295647
0.0,2666.2209309010377
0.0,3531.8348396229258
0.0,2666.1625767898736
0.0,4397.375451687943
0.0,2666.098804417102
0.0,2666.072334713367
0.0,2666.0458647468304
0.0,6128.332434737953
0.0,7859.325929621836
0.0,6128.086208834879
0.0,3531.3972672679383
0.0,2665.832249281371
0.0,2665.8057769309357
0.0,4396.786955374066
0.0,2665.7419960225175
0.0,2665.7155227758126
0.0,2665.6890492662005
0.0,2665.662575493674
0.0,4396.550762684858
0.0,3531.04576701173
0.0,2665.566898413553
0.0,2665.5404234278494
0.0,2665.513948179187
0.0,4396.305620695898
0.0,2665.4501602877126
0.0,2665.423684142486
0.0,2665.397207734266
0.0,2665.3707310630452
0.0,5261.426698311904
0.0,2665.301521128222
0.0,2665.275043506462
0.0,2665.248565621666
0.0,2665.222087473824
0.0,4395.824233312803
0.0,2665.158292597
0.0,2665.1318135522993
0.0,3530.3920954846667
0.0,2665.0734355941067
0.0,4395.579050805463
0.0,2665.0096371588834
0.0,2664.983156637165
0.0,2664.956675852323
0.0,2664.930194804349
0.0,4395.342793207464
0.0,2664.8663929398795
0.0,3530.0404951401174
0.0,2664.808009167153
0.0,2664.781526641826
0.0,4395.09758384294
0.0,2664.717721217788
0.0,2664.691237795157
0.0,2664.6647541093166
0.0,4394.904982292987
0.0,2664.6009458891085
0.0,3529.6888597720795
0.0,2664.5425563001104
0.0,2664.5160711364747
0.0,4394.6597485000275
0.0,2664.452259355634
0.0,2664.4257732944266
0.0,2664.39928696993
0.0,2664.3728003821375
0.0,5259.456725632255
0.0,2664.303564524476
0.0,2664.277076985076
0.0,2664.2505891823434
0.0,2664.22410111627
0.0,7854.097076037496
0.0,6124.009011441475
0.0,6123.898274366785
0.0,2664.042250952083
0.0,3528.948761511583
0.0,4393.825608129299
0.0,2663.9465156774845
0.0,2663.9200245879474
0.0,2663.8935332349715
0.0,2663.8670416185482
0.0,4393.589256243588
0.0,2663.8032142902107
0.0,2663.7767217755595
0.0,3528.5970173496785
0.0,2663.7183141194078
0.0,4393.343949008061
0.0,2663.6544832272366
0.0,2663.6279892333123
0.0,2663.6014949758624
0.0,2663.5750004548795
0.0,4393.10757120896
0.0,2663.511166128226
0.0,3528.2452381212847
0.0,2663.452752648661
0.0,2663.426256648068
0.0,4392.862237075235
0.0,2663.362418756409
0.0,2663.3359218571422
0.0,2663.3094246942633
0.0,2663.2829272677645
0.0,5257.30525326281
0.0,2663.2136630767186
0.0,2663.187164697444
0.0,2663.160666054513
0.0,2663.134167147917
0.0,4392.380472313446
0.0,2663.0703222544676
0.0,2663.043822448902
0.0,2663.017322379638
0.0,3527.5910476524946
0.0,4392.135097565975
0.0,2662.921550257833
0.0,2662.895048971773
0.0,2662.8685474219697
0.0,2662.842045608415
0.0,4391.898654705309
0.0,2662.77819371087
0.0,2662.7516909980495
0.0,3527.2391680971955
0.0,2662.6932608574184
0.0,4391.653253037424
0.0,2662.629405391923
0.0,2662.60290119812
0.0,2662.5763967404873
0.0,2662.5498920190166
0.0,4391.416784233431
0.0,3526.922364848574
0.0,2662.4541030832047
0.0,2662.427597144297
0.0,2662.4010909415074
0.0,7848.722628213545
0.0,6119.818286870538
0.0,6119.70747396458
0.0,2662.2191162524987
0.0,2662.1926079739765
0.0,5255.152900081181
0.0,2662.123315414733
0.0,2662.0968061822646
0.0,2662.070296685815
0.0,2662.0437869253774
0.0,4390.582027755442
0.0,2661.979915880424
0.0,2661.953405219911
0.0,2661.9268942953754
0.0,3526.146567152835
0.0,4390.3365524940145
0.0,2661.8310829404377
0.0,2661.8045707976094
0.0,2661.778058390714
0.0,2661.7515457197433
0.0,4390.100012767584
0.0,2661.687667662083
0.0,3525.8296657323317
0.0,2661.629214163335
0.0,2661.6027000097115
0.0,4389.854510552644
0.0,2661.5388183797145
0.0,2661.5123033255686
0.0,2661.485788007268
0.0,2661.4592724248055
0.0,4389.617944850986
0.0,3525.477610373805
0.0,2661.363444235184
0.0,2661.3369274337874
0.0,2661.310410368184
0.0,4389.372415673648
0.0,2661.2465217219915
0.0,2661.2200037555685
0.0,2661.193485524904
0.0,2661.1669670299902
0.0,5253.128225667206
0.0,2661.0976477641484
0.0,2661.071128314185
0.0,2661.0446085999347
0.0,2661.018088621391
0.0,4388.890267839584
0.0,2660.954192956692
0.0,2660.9276720770326
0.0,3524.8229062497026
0.0,2660.8692018829415
0.0,4388.644697951544
0.0,2660.8053026429498
0.0,2660.77878027926
0.0,2660.752257651197
0.0,2660.7257347587533
0.0,4388.408067032998
0.0,2660.6618320732346
0.0,3524.4707503277623
0.0,2660.6033560370024
0.0,2660.5768316601907
0.0,7843.344497713539
0.0,6115.6246906296865
0.0,6115.5138017364625
0.0,2660.3947321901987
0.0,4387.862120060981
0.0,2660.3308215538564
0.0,3524.032263594116
0.0,2660.272338241654
0.0,2660.245810564402
0.0,4387.616492629047
0.0,2660.181896350253
0.0,2660.1553677710995
0.0,2660.1288389273877
0.0,2660.102309819108
0.0,4387.3798062551705
0.0,3523.680028655999
0.0,2660.0064327444643
0.0,2659.979902415385
0.0,2659.953371821694
0.0,4387.1341518195595
0.0,2659.8894505806074
0.0,2659.8629190847178
0.0,2659.8363873241815
0.0,3523.3772909014415
0.0,4386.888483628019
0.0,2659.740500663747
0.0,2659.7139676820443
0.0,2659.6874344356506
0.0,2659.6609009245585
0.0,4386.65175797391
0.0,2659.5969726542166
0.0,2659.5704382406284
0.0,3523.0249904790335
0.0,2659.511938207517
0.0,4386.406062765247
0.0,2659.4480063564056
0.0,2659.4214704565143
0.0,2659.3949342918445
0.0,2659.368397862389
0.0,4386.169311074604
0.0,3522.7078082444964
0.0,2659.2724943275375
0.0,2659.2459566762705
0.0,2659.2194187601726
0.0,4385.923588839902
0.0,2659.1554798763054
0.0,2659.1289410572617
0.0,2659.1024019733522
0.0,2659.0758626245697
0.0,5249.000264813836
0.0,2659.006488844771
0.0,2658.979948538683
0.0,2658.953407967686
0.0,2658.92686713177
0.0,4385.441061834467
0.0,2658.862921212825
0.0,2658.836379473665
0.0,2658.8098374695533
0.0,3522.0174292925194
0.0,4385.195298792938
0.0,6111.539179829743
0.0,6111.428216807457
0.0,6111.317251770432
0.0,2658.5690961931673
0.0,4384.850963802294
0.0,2658.505141668691
0.0,3521.61380142913
0.0,2658.446618193508
0.0,2658.4200722979954
0.0,4384.605167685183
0.0,2658.3561141883356
0.0,2658.3295673890625
0.0,2658.303020324685
0.0,2658.276472995195
0.0,4384.36831874856
0.0,3521.2613245716143
0.0,2658.1805300654223
0.0,2658.153981512614
0.0,2658.127432694649
0.0,4384.122495572094
0.0,2658.063467543563
0.0,2658.0369178215387
0.0,2658.0103678343226
0.0,2657.983817581907
0.0,5246.844504794662
0.0,2657.914415298991
0.0,2657.88786408809
0.0,2657.8613126119517
0.0,2657.8347608705694
0.0,4383.639770313471
0.0,2657.77078867573
0.0,2657.7442360299888
0.0,3520.605836377422
0.0,2657.6856957994146
0.0,4383.393906279858
0.0,2657.6217200164197
